census_tract,county,state,full_fips,median_income,total_population,pct_nonwhite,pct_no_vehicle,pct_poverty
3353.02,middlesex,Massachusetts,25017335302,149286,5100,0.08352941176470585,0.026288117770767613,0.050980392156862744
3354,middlesex,Massachusetts,25017335400,158261,5350,0.1577570093457944,0.016666666666666666,0.018686187632440763
3361,middlesex,Massachusetts,25017336100,102375,5289,0.23388164114199284,0.1884,0.0476460578559274
3362.01,middlesex,Massachusetts,25017336201,185685,2881,0.06386671294689339,0.0,0.055536272127733426
3362.02,middlesex,Massachusetts,25017336202,165417,3268,0.08659730722154224,0.04096385542168675,0.03761061946902655
3363,middlesex,Massachusetts,25017336300,149375,6921,0.11992486634879351,0.050597609561752986,0.029635036496350364
3364.02,middlesex,Massachusetts,25017336402,109800,5433,0.32063316767899874,0.15093411996066863,0.03262703918994937
3364.03,middlesex,Massachusetts,25017336403,120000,3242,0.36088834053053676,0.07077922077922078,0.05983960518198643
3364.04,middlesex,Massachusetts,25017336404,103929,2443,0.37167417110110523,0.022222222222222223,0.030699959066721245
3371.01,middlesex,Massachusetts,25017337101,117857,2903,0.25663107130554597,0.08928571428571429,0.03685842232173613
3371.02,middlesex,Massachusetts,25017337102,129483,5668,0.136908962597036,0.0072992700729927005,0.057158119658119656
3372.01,middlesex,Massachusetts,25017337201,92311,3194,0.15309956167814653,0.06807351940095303,0.07451471509079524
3372.02,middlesex,Massachusetts,25017337202,114476,5166,0.14885791715060004,0.062471500227998175,0.024888197550068054
3373,middlesex,Massachusetts,25017337300,101478,6061,0.22653027553209037,0.027526258601955813,0.047103861517976034
3381,middlesex,Massachusetts,25017338100,208333,3189,0.28065224208215744,0.017953321364452424,0.016619629978049544
3382,middlesex,Massachusetts,25017338200,134900,4028,0.42080436941410126,0.058823529411764705,0.05555555555555555
3383,middlesex,Massachusetts,25017338300,229583,3396,0.14369846878680803,0.1784073506891271,0.03227752639517346
3384,middlesex,Massachusetts,25017338400,250001,6328,0.30657395701643486,0.007168458781362007,0.013748419721871049
3385,middlesex,Massachusetts,25017338500,214559,5868,0.1601908657123381,0.05945945945945946,0.050102249488752554
3391.01,middlesex,Massachusetts,25017339101,60925,3267,0.3930211202938476,0.3060897435897436,0.16728509585652443
3391.02,middlesex,Massachusetts,25017339102,136471,3464,0.0727482678983834,0.011591962905718702,0.014833127317676144
3392,middlesex,Massachusetts,25017339200,176454,5890,0.17232597623089985,0.07709154621112571,0.04030444559764747
3393,middlesex,Massachusetts,25017339300,90694,3179,0.47750865051903113,0.10784313725490197,0.06157246605620461
3394,middlesex,Massachusetts,25017339400,122386,3918,0.1916794282797346,0.09967213114754099,0.1416688328567715
3395,middlesex,Massachusetts,25017339500,100655,5565,0.2898472596585804,0.09416522241478914,0.08488458674609084
3396,middlesex,Massachusetts,25017339600,131107,5338,0.37373548145372804,0.12477313974591651,0.09385537654552267
3397,middlesex,Massachusetts,25017339700,84855,3674,0.43304300489929237,0.20306513409961685,0.1115949918345128
3398.02,middlesex,Massachusetts,25017339802,124545,5137,0.4344948413470897,0.02830188679245283,0.08829849579996094
3398.03,middlesex,Massachusetts,25017339803,105291,4022,0.3948284435604177,0.16552399608227228,0.1384883142715067
3398.04,middlesex,Massachusetts,25017339804,127592,2799,0.4401571989996428,0.04241281809613572,0.023222579492675956
3399,middlesex,Massachusetts,25017339900,103125,5861,0.2656543252004777,0.11136467366499316,0.058181197747824605
3400,middlesex,Massachusetts,25017340000,112778,2801,0.3848625490896108,0.05974264705882353,0.029989289539450195
3401,middlesex,Massachusetts,25017340100,116779,6833,0.3379189228742866,0.06554934823091248,0.01655727923627685
3411.01,middlesex,Massachusetts,25017341101,153125,4049,0.5453198320572981,0.08649789029535865,0.11558409483823166
3411.02,middlesex,Massachusetts,25017341102,84799,5353,0.40052307117504204,0.271523178807947,0.1703842549203374
3412,middlesex,Massachusetts,25017341200,82500,7304,0.5358707557502738,0.07539384846211553,0.0987130339539978
3413.01,middlesex,Massachusetts,25017341301,72025,4012,0.7741774675972084,0.43838285435947394,0.1889332003988036
3413.02,middlesex,Massachusetts,25017341302,99524,2514,0.42442322991249004,0.1540447504302926,0.05449482895783612
3414,middlesex,Massachusetts,25017341400,85488,6734,0.617018117018117,0.11497105045492143,0.12247664959325098
3415,middlesex,Massachusetts,25017341500,96250,4746,0.7246101980615255,0.1484848484848485,0.11167298777918247
3416,middlesex,Massachusetts,25017341600,102771,6445,0.45166795965865014,0.27906110283159463,0.12961225766103815
3417,middlesex,Massachusetts,25017341700,91602,5632,0.5452769886363636,0.15979137031768612,0.09623579545454546
3418,middlesex,Massachusetts,25017341800,52447,7297,0.7085103467178293,0.22083639031548055,0.2302316020282308
3419.01,middlesex,Massachusetts,25017341901,114712,1161,0.39190353143841516,0.058004640371229696,0.02756244616709733
3419.03,middlesex,Massachusetts,25017341903,118889,7046,0.4618223105307976,0.03732347007397444,0.10970763553789384
3419.04,middlesex,Massachusetts,25017341904,68929,3170,0.5271293375394321,0.122040072859745,0.20044261776794184
3421.01,middlesex,Massachusetts,25017342101,67586,5144,0.5396578538102643,0.15734265734265734,0.2174691603660963
3421.02,middlesex,Massachusetts,25017342102,73582,4827,0.6728817070644293,0.19850187265917604,0.08749216955523073
3422.01,middlesex,Massachusetts,25017342201,90110,5713,0.6551724137931034,0.35867190913062474,0.08419575513067883
3422.02,middlesex,Massachusetts,25017342202,68702,3926,0.7114111054508405,0.17866847826086957,0.12710137544574632
3423.01,middlesex,Massachusetts,25017342301,93836,3904,0.7123463114754098,0.1158371040723982,0.03201844262295082
3423.02,middlesex,Massachusetts,25017342302,96849,3829,0.5280752154609558,0.12267958030669895,0.11151736745886655
3424.01,middlesex,Massachusetts,25017342401,56333,3576,0.6322706935123042,0.20199501246882792,0.15715883668903805
3424.02,middlesex,Massachusetts,25017342402,85844,4236,0.5774315391879131,0.09920391916717697,0.4086402266288952
3425.01,middlesex,Massachusetts,25017342501,65598,4774,0.5529953917050692,0.13690105787181084,0.1288227901131127
3425.02,middlesex,Massachusetts,25017342502,68750,3468,0.4108996539792388,0.2587800369685767,0.1779123414071511
3426,middlesex,Massachusetts,25017342600,83438,5288,0.5854765506807866,0.2627565982404692,0.07791225416036308
3501.05,middlesex,Massachusetts,25017350105,143693,1252,0.2156549520766773,0.14285714285714285,0.016773162939297124
3501.06,middlesex,Massachusetts,25017350106,125795,1864,0.4136266094420601,0.22093023255813954,0.10354077253218884
3501.07,middlesex,Massachusetts,25017350107,116750,1085,0.34562211981566815,0.09511568123393316,0.09308755760368663
3501.08,middlesex,Massachusetts,25017350108,78988,3905,0.38053777208706785,0.10601548540798095,0.1531370038412292
3501.09,middlesex,Massachusetts,25017350109,105596,2446,0.5494685200327065,0.33188248095756256,0.09863240779113137
3502.01,middlesex,Massachusetts,25017350201,122112,3216,0.417910447761194,0.11485451761102604,0.1128625472887768
3502.02,middlesex,Massachusetts,25017350202,124505,4292,0.3182665424044734,0.06990881458966565,0.06453867660764212
3503,middlesex,Massachusetts,25017350300,123393,2868,0.32705718270571826,0.2146636432350718,0.10425383542538354
3504,middlesex,Massachusetts,25017350400,162813,6021,0.24929413718651383,0.14769360981802793,0.044906166219839144
3505,middlesex,Massachusetts,25017350500,145368,1666,0.11584633853541415,0.19698870765370138,0.05054151624548736
3506,middlesex,Massachusetts,25017350600,142938,5056,0.3097310126582279,0.17430368373764601,0.16904422253922968
3507.01,middlesex,Massachusetts,25017350701,116397,2860,0.1104895104895105,0.25748502994011974,0.136700812433769
3507.02,middlesex,Massachusetts,25017350702,33663,3319,0.45827056342271766,0.43611793611793614,0.2847243145525761
3508,middlesex,Massachusetts,25017350800,153750,1919,0.20792079207920788,0.13188073394495411,0.04960835509138381
3509,middlesex,Massachusetts,25017350900,182404,3736,0.2510706638115632,0.2555488902219556,0.0872591006423983
3510.01,middlesex,Massachusetts,25017351001,133563,3956,0.23913043478260865,0.3373428102788409,0.0839231547017189
3510.02,middlesex,Massachusetts,25017351002,138000,2701,0.3320992225101814,0.18729372937293728,0.08330248056275454
3511.01,middlesex,Massachusetts,25017351101,106441,3426,0.1914769410391126,0.25157232704402516,0.09584569732937685
3511.02,middlesex,Massachusetts,25017351102,103125,2088,0.2782567049808429,0.1694915254237288,0.05747126436781609
3512.03,middlesex,Massachusetts,25017351203,160300,4222,0.24467077214590238,0.21606648199445982,0.09047844623401231
3512.04,middlesex,Massachusetts,25017351204,118487,4003,0.33075193604796405,0.1875993640699523,0.06495128653509867
3513,middlesex,Massachusetts,25017351300,116645,4606,0.2290490664350847,0.2675374939525883,0.06708640903169778
3514.03,middlesex,Massachusetts,25017351403,94412,3906,0.4068100358422939,0.2608695652173913,0.13978494623655913
3514.04,middlesex,Massachusetts,25017351404,92847,3633,0.4621524910542252,0.22653061224489796,0.10374964758951226
3515,middlesex,Massachusetts,25017351500,65611,2418,0.4487179487179487,0.31305637982195844,0.16170388751033912
3521.01,middlesex,Massachusetts,25017352101,83857,3245,0.5359013867488444,0.44853683148335016,0.161474888747616
3521.02,middlesex,Massachusetts,25017352102,162754,2886,0.37629937629937626,0.2508858965272856,0.08922969675845242
3522,middlesex,Massachusetts,25017352200,75639,1759,0.4536668561682774,0.46625129802699894,0.24104604889141557
3523,middlesex,Massachusetts,25017352300,152500,4971,0.4715349024341179,0.3601694915254237,0.0998587855557797
3524,middlesex,Massachusetts,25017352400,72065,1896,0.8270042194092827,0.39098837209302323,0.2120253164556962
3525,middlesex,Massachusetts,25017352500,123088,3136,0.4225127551020408,0.42971014492753623,0.07876275510204081
3526,middlesex,Massachusetts,25017352600,116250,3003,0.3922743922743923,0.3439194422927963,0.13486513486513488
3527,middlesex,Massachusetts,25017352700,64554,2102,0.5095147478591817,0.32908704883227174,0.21741198858230257
3528,middlesex,Massachusetts,25017352800,119667,1921,0.48516397709526293,0.41365979381443296,0.0463300364393545
3529,middlesex,Massachusetts,25017352900,146458,3248,0.3048029556650246,0.21119402985074626,0.039118286246507296
3530,middlesex,Massachusetts,25017353000,134246,3018,0.3850231941683234,0.410958904109589,0.1878727634194831
3531.01,middlesex,Massachusetts,25017353101,98214,3560,0.5646067415730337,0.64119804400978,0.22006877149109097
3531.02,middlesex,Massachusetts,25017353102,69286,4807,0.5860203869357188,0.5800970873786407,0.2149122807017544
3532,middlesex,Massachusetts,25017353200,122601,5219,0.441847097145047,0.3839765510503175,0.12374663731963806
3533,middlesex,Massachusetts,25017353300,158483,4302,0.3902835890283589,0.23771790808240886,0.0804277080427708
3536,middlesex,Massachusetts,25017353600,130222,5167,0.33307528546545384,0.3536036036036036,0.12044105173876166
3537,middlesex,Massachusetts,25017353700,94306,5757,0.4453708528747612,0.4440321583178726,0.13462704669496664
3538,middlesex,Massachusetts,25017353800,112049,4138,0.43861768970517157,0.5127429805615551,0.09622501850481126
3539,middlesex,Massachusetts,25017353900,65758,5771,0.5163749783399758,0.622085048010974,0.3257997218358832
3540,middlesex,Massachusetts,25017354000,93217,4715,0.3045599151643691,0.3561771561771562,0.21817192600652885
3541,middlesex,Massachusetts,25017354100,131198,2469,0.27460510328068044,0.330749354005168,0.0651872399445215
3542,middlesex,Massachusetts,25017354200,160694,3211,0.32357521021488633,0.0824295010845987,0.03902284263959391
3543,middlesex,Massachusetts,25017354300,148864,3439,0.3329456237278279,0.16289308176100628,0.047349612864800474
3544,middlesex,Massachusetts,25017354400,162821,1732,0.22806004618937648,0.05952380952380952,0.04226983207874928
3545,middlesex,Massachusetts,25017354500,170089,2296,0.2835365853658537,0.3280757097791798,0.04790940766550523
3546.01,middlesex,Massachusetts,25017354601,99375,1716,0.4079254079254079,0.3092909535452323,0.12051915945611867
3546.02,middlesex,Massachusetts,25017354602,125972,4457,0.5241193628000897,0.2122153209109731,0.10320843616782589
3547,middlesex,Massachusetts,25017354700,176600,2914,0.37886067261496226,0.22374798061389337,0.0314026517794836
3548,middlesex,Massachusetts,25017354800,165492,2392,0.3001672240802675,0.19314938154138916,0.09179770505737357
3549.01,middlesex,Massachusetts,25017354901,155144,2991,0.5957873620862588,0.22730199613650998,0.0825810765630224
3549.02,middlesex,Massachusetts,25017354902,86558,5390,0.5565862708719851,0.12414089347079038,0.18070500927643784
3550,middlesex,Massachusetts,25017355000,168631,3314,0.36662643331321665,0.20446851726472579,0.05914302957151479
3561,middlesex,Massachusetts,25017356100,149391,3569,0.24516671336508822,0.07714491708723864,0.018591549295774647
3563,middlesex,Massachusetts,25017356300,105321,5458,0.30835470868449977,0.0578245046502224,0.035910589959692193
3564,middlesex,Massachusetts,25017356400,170333,7597,0.21574305646965908,0.07508896797153025,0.06936948795577201
3565,middlesex,Massachusetts,25017356500,141518,7292,0.25713110257816785,0.09271296613068765,0.03553088133240805
3566.01,middlesex,Massachusetts,25017356601,137623,4480,0.24419642857142854,0.12719298245614036,0.0547330641543293
3566.02,middlesex,Massachusetts,25017356602,145688,4476,0.17336907953529934,0.0891993551853842,0.058306339657565945
3567.01,middlesex,Massachusetts,25017356701,119250,5891,0.2984213206586318,0.10735042735042735,0.0797274275979557
3567.03,middlesex,Massachusetts,25017356703,132917,3103,0.22816629068643246,0.22261735419630158,0.12198303979125896
3567.04,middlesex,Massachusetts,25017356704,154091,4040,0.37945544554455446,0.07930607187112763,0.02202970297029703
3571,middlesex,Massachusetts,25017357100,166595,5092,0.319324430479183,0.07429420505200594,0.02513747054202671
3572,middlesex,Massachusetts,25017357200,198382,3270,0.29388379204892967,0.054076539101497505,0.026605504587155965
3573,middlesex,Massachusetts,25017357300,155417,3302,0.3216232586311326,0.055933484504913075,0.027559055118110236
3574,middlesex,Massachusetts,25017357400,211250,2403,0.29338327091136085,0.037527593818984545,0.02501042100875365
3575,middlesex,Massachusetts,25017357500,153333,2370,0.22405063291139238,0.05496828752642706,0.07130801687763713
3576,middlesex,Massachusetts,25017357600,164902,2824,0.3162181303116147,0.10432330827067669,0.030561478322672354
3577,middlesex,Massachusetts,25017357700,106932,3945,0.31711026615969584,0.1413364872856298,0.08083752981712165
3578,middlesex,Massachusetts,25017357800,218239,3791,0.23714059614877336,0.07265625,0.030174695606140816
3581,middlesex,Massachusetts,25017358100,218289,5240,0.45038167938931295,0.042841648590021694,0.02459810187875266
3583,middlesex,Massachusetts,25017358300,204384,6003,0.45643844744294515,0.07792773182411841,0.04288107202680067
3584,middlesex,Massachusetts,25017358400,171771,4822,0.381169639153878,0.10106114199090449,0.08010876385693369
3585,middlesex,Massachusetts,25017358500,230972,5918,0.4016559648529908,0.01218892839004571,0.038614718614718616
3586,middlesex,Massachusetts,25017358600,183523,6289,0.38511687072666556,0.010725010725010725,0.0527905867387502
3587,middlesex,Massachusetts,25017358700,249821,5949,0.45436207766011094,0.013231552162849873,0.015296688519078836
3591,middlesex,Massachusetts,25017359100,136071,6679,0.30333882317712235,0.09084194977843427,0.04948805460750853
3593.03,middlesex,Massachusetts,25017359303,151854,7594,0.3033974190150118,0.0335292084341514,0.042328042328042326
3594,middlesex,Massachusetts,25017359400,101359,7020,0.513960113960114,0.3811124694376528,0.12735042735042734
3603,middlesex,Massachusetts,25017360300,158894,6928,0.24610277136258663,0.0667186890362856,0.05172413793103448
3611,middlesex,Massachusetts,25017361100,169107,5451,0.11208952485782431,0.05837320574162679,0.014776434465553637
3612,middlesex,Massachusetts,25017361200,176014,6567,0.2917618395005329,0.07976298997265269,0.03585036369934188
3613,middlesex,Massachusetts,25017361300,201202,6247,0.15367376340643513,0.014385150812064965,0.02294865444939739
3621,middlesex,Massachusetts,25017362100,247656,5209,0.16279516221923596,0.0,0.03765932792584009
3631.03,middlesex,Massachusetts,25017363103,140547,3186,0.23948524795982418,0.032532920216886134,0.0053358443188951665
3631.04,middlesex,Massachusetts,25017363104,151711,6323,0.34271706468448526,0.020689655172413793,0.03352838842321683
3631.05,middlesex,Massachusetts,25017363105,93424,4229,0.5221092456845591,0.02564102564102564,0.03547133138969873
3631.06,middlesex,Massachusetts,25017363106,103821,2986,0.5244474212993973,0.09796238244514106,0.023232323232323233
3632.01,middlesex,Massachusetts,25017363201,206358,3261,0.31493406930389456,0.030620467365028204,0.028518859245630176
3632.02,middlesex,Massachusetts,25017363202,171806,3879,0.37587006960556846,0.02259475218658892,0.02191286414024233
3641.01,middlesex,Massachusetts,25017364101,114688,6177,0.15363445038044354,0.04525252525252525,0.11065973350666233
3641.02,middlesex,Massachusetts,25017364102,111487,4494,0.15509568313306632,0.04945904173106646,0.04316866933689364
3651,middlesex,Massachusetts,25017365100,250001,8049,0.19468256926326255,0.012128325508607199,0.010712506228201295
3652.01,middlesex,Massachusetts,25017365201,220787,6153,0.19600195026816192,0.015632633121641426,0.0057632142269059775
3652.02,middlesex,Massachusetts,25017365202,217955,4724,0.1661727349703641,0.04825581395348837,0.033872707659115424
3661,middlesex,Massachusetts,25017366100,173342,4832,0.20757450331125826,0.039303761931499155,0.07086120401337792
3662.01,middlesex,Massachusetts,25017366201,250001,3646,0.21228743828853536,0.035516969218626675,0.04452996151731721
3662.02,middlesex,Massachusetts,25017366202,199125,5343,0.2629608833988396,0.026827985270910047,0.008449117536612843
3671,middlesex,Massachusetts,25017367100,238287,4962,0.30995566303909716,0.005175388154111558,0.08142857142857143
3672,middlesex,Massachusetts,25017367200,250001,6797,0.2249521847874062,0.03696303696303696,0.032211071544189056
3681.01,middlesex,Massachusetts,25017368101,125192,5584,0.34061604584527216,0.10131255127153405,0.08163636363636363
3681.02,middlesex,Massachusetts,25017368102,161296,5193,0.3726169844020797,0.029354207436399216,0.05796264201810129
3682,middlesex,Massachusetts,25017368200,133617,3892,0.23561151079136688,0.030112923462986198,0.05515463917525773
3683,middlesex,Massachusetts,25017368300,85268,5687,0.49938456128011255,0.11534112325669053,0.1339788732394366
3684,middlesex,Massachusetts,25017368400,112588,7836,0.3490301174068402,0.030894308943089432,0.05806077027288562
3685,middlesex,Massachusetts,25017368500,80739,3052,0.5196592398427261,0.19247546346782987,0.12450851900393185
3686,middlesex,Massachusetts,25017368600,126563,6230,0.3833065810593901,0.055404881828748545,0.07319422150882825
3687,middlesex,Massachusetts,25017368700,83750,2471,0.6552003237555646,0.034812880765883375,0.10724403075677863
3688,middlesex,Massachusetts,25017368800,124327,6145,0.4118795768917819,0.10704022988505747,0.08710976837865056
3689.01,middlesex,Massachusetts,25017368901,121645,6175,0.2940890688259109,0.04060047765267827,0.07843458326510562
3689.02,middlesex,Massachusetts,25017368902,60500,3582,0.5795644891122278,0.10602094240837696,0.20225988700564973
3691,middlesex,Massachusetts,25017369100,133015,5312,0.19032379518072284,0.058655221745350504,0.03260459856765925
3701.01,middlesex,Massachusetts,25017370101,119483,6474,0.2442075996292864,0.0849539406345957,0.060559246099181216
3701.03,middlesex,Massachusetts,25017370103,105617,3506,0.38049058756417575,0.2392638036809816,0.08328579577866514
3701.04,middlesex,Massachusetts,25017370104,119907,4330,0.30207852193995377,0.02708803611738149,0.03787528868360277
3702.01,middlesex,Massachusetts,25017370201,124000,4278,0.18560074801309023,0.05898876404494382,0.028985507246376812
3702.02,middlesex,Massachusetts,25017370202,104978,3302,0.22986069049061175,0.04326923076923077,0.030699088145896655
3703.01,middlesex,Massachusetts,25017370301,108434,4374,0.26337448559670784,0.1902540176257128,0.1018005540166205
3703.02,middlesex,Massachusetts,25017370302,99327,1896,0.4831223628691983,0.18083832335329342,0.04215581643543223
3704.01,middlesex,Massachusetts,25017370401,117827,3527,0.3300255174369152,0.16829408385985067,0.11511199319535016
3704.02,middlesex,Massachusetts,25017370402,167617,1575,0.47238095238095235,0.1048951048951049,0.13495720868992758
3704.03,middlesex,Massachusetts,25017370403,127784,1919,0.2595101615424701,0.048574445617740235,0.03335070349140177
3731,middlesex,Massachusetts,25017373100,134088,5153,0.3267999223753153,0.07085427135678392,0.0362008563643441
3732,middlesex,Massachusetts,25017373200,107637,5240,0.24770992366412214,0.10436347278452542,0.04895773570472366
3733,middlesex,Massachusetts,25017373300,142457,3008,0.24002659574468088,0.07814992025518341,0.03623670212765957
3734,middlesex,Massachusetts,25017373400,146563,3520,0.19261363636363638,0.07477341389728097,0.04090909090909091
3735,middlesex,Massachusetts,25017373500,250001,6117,0.18947196338074224,0.02046311254711901,0.040037418147801686
3736,middlesex,Massachusetts,25017373600,203102,6122,0.2835674616138517,0.05989847715736041,0.11134903640256959
3737,middlesex,Massachusetts,25017373700,250001,3822,0.1923076923076923,0.011065006915629323,0.011512297226582941
3738,middlesex,Massachusetts,25017373800,173125,6062,0.2792807654239525,0.04819782062028499,0.035146443514644354
3739.01,middlesex,Massachusetts,25017373901,236198,2934,0.22631220177232447,0.03405865657521287,0.0
3739.02,middlesex,Massachusetts,25017373902,187723,3641,0.2345509475418841,0.068454481298518,0.03921023359288098
3740,middlesex,Massachusetts,25017374000,177026,4525,0.31801104972375693,0.0611877624475105,0.05503292568203198
3741,middlesex,Massachusetts,25017374100,129722,4976,0.36676045016077174,0.06325301204819277,0.08425132598939208
3742,middlesex,Massachusetts,25017374200,230922,4213,0.22549252314265367,0.016894087069525665,0.028720626631853787
3743,middlesex,Massachusetts,25017374300,250001,3757,0.16635613521426673,0.033409263477600606,0.011761561079925154
3744,middlesex,Massachusetts,25017374400,242083,5599,0.3329165922486158,0.09173003802281368,0.059445660102115244
3745,middlesex,Massachusetts,25017374500,149375,4600,0.3265217391304348,0.061832490163012926,0.08191277396502103
3746,middlesex,Massachusetts,25017374600,158625,5360,0.24925373134328355,0.025286259541984733,0.012313432835820896
3747,middlesex,Massachusetts,25017374700,154219,4700,0.29595744680851066,0.09859154929577464,0.08914893617021277
3748,middlesex,Massachusetts,25017374800,156094,5104,0.2676332288401254,0.04043321299638989,0.04023926046764546
3821,middlesex,Massachusetts,25017382100,148591,5174,0.19810591418631618,0.045454545454545456,0.025138558986539983
3822,middlesex,Massachusetts,25017382200,140189,5520,0.08369565217391306,0.025629496402877698,0.0369632179742707
3823,middlesex,Massachusetts,25017382300,198750,5880,0.1534013605442177,0.057684384013185,0.024218481621435934
3824,middlesex,Massachusetts,25017382400,114787,5279,0.15230157226747487,0.04510942384993301,0.05228262928584959
3825,middlesex,Massachusetts,25017382500,104598,5349,0.24677509814918674,0.10587744893705711,0.08480300187617261
3826.01,middlesex,Massachusetts,25017382601,125556,4573,0.5156352503826809,0.028207461328480437,0.03267392753945321
3826.02,middlesex,Massachusetts,25017382602,106173,4814,0.25571250519318656,0.14562688496337786,0.06398005816368924
3831.01,middlesex,Massachusetts,25017383101,57593,3663,0.6835926835926835,0.23544520547945205,0.13003663003663005
3831.02,middlesex,Massachusetts,25017383102,53304,5379,0.852760736196319,0.21215531795160383,0.32255065997397286
3832,middlesex,Massachusetts,25017383200,85291,6361,0.6447099512655243,0.11753278290432248,0.1611543450064851
3833,middlesex,Massachusetts,25017383300,89421,3503,0.4847273765343991,0.24417831004657353,0.08442150015183723
3834.01,middlesex,Massachusetts,25017383401,88611,2896,0.4854972375690608,0.06395348837209303,0.03423932227320861
3834.02,middlesex,Massachusetts,25017383402,65517,3628,0.5603638368246968,0.016335227272727272,0.1661147902869757
3835.01,middlesex,Massachusetts,25017383501,57546,4073,0.44144365332678615,0.1610126582278481,0.16073194856577647
3835.02,middlesex,Massachusetts,25017383502,92125,3885,0.43268983268983274,0.026905829596412557,0.02719361856417694
3836,middlesex,Massachusetts,25017383600,101357,5959,0.37254572914918616,0.05345117845117845,0.07169476486246673
3837,middlesex,Massachusetts,25017383700,116458,5237,0.26427343899178923,0.04804947668886775,0.056704980842911874
3838,middlesex,Massachusetts,25017383800,137972,6332,0.28411244472520536,0.009327633113097552,0.02845594179466451
3839.02,middlesex,Massachusetts,25017383902,192955,6043,0.2675823266589442,0.0071111111111111115,0.031441337084229685
3839.03,middlesex,Massachusetts,25017383903,145903,2655,0.3864406779661017,0.04782146652497343,0.07721280602636535
3839.04,middlesex,Massachusetts,25017383904,93685,5124,0.24531615925058547,0.11830859199280253,0.08529294539657234
3840.03,middlesex,Massachusetts,25017384003,91986,5583,0.3874261149919398,0.09315169366715759,0.10342329288172432
3840.04,middlesex,Massachusetts,25017384004,130556,1484,0.3881401617250674,0.006756756756756757,0.01867219917012448
3851.01,middlesex,Massachusetts,25017385101,179340,3101,0.4446952595936795,0.016025641025641024,0.01818772328678142
3851.02,middlesex,Massachusetts,25017385102,131760,4840,0.1981404958677686,0.12704471101417666,0.06741573033707865
3852.01,middlesex,Massachusetts,25017385201,99525,2716,0.29307805596465386,0.04309656823623304,0.040484298146046156
3852.03,middlesex,Massachusetts,25017385203,119141,4636,0.2761000862812769,0.028727770177838577,0.04677980852915579
3852.04,middlesex,Massachusetts,25017385204,142788,3341,0.37803052978150253,0.0,0.0204020402040204
3861,middlesex,Massachusetts,25017386100,242688,4404,0.17892824704813803,0.015221707478491065,0.024069028156221618
3871,middlesex,Massachusetts,25017387100,147875,4406,0.1234679981842941,0.045531197301854974,0.03290966863368135
3872.01,middlesex,Massachusetts,25017387201,139821,5931,0.16051256111954137,0.03275011215791835,0.03556910569105691
3872.02,middlesex,Massachusetts,25017387202,181250,4565,0.11237677984665939,0.035392535392535396,0.021248630887185104
3881,middlesex,Massachusetts,25017388100,151207,5462,0.3128890516294398,0.039242843951985226,0.040278286341999266
3882,middlesex,Massachusetts,25017388200,114118,7092,0.18457416807670612,0.03441295546558704,0.020987239758226996
3883,middlesex,Massachusetts,25017388300,25923,6085,0.5730484798685291,0.44750795334040294,0.3462033462033462
